order_id,customer_id,order_date,amount
35715,7884,2026-04-05,15691.67
35716,4778,2025-04-07,8763.6
35717,6439,2025-01-12,23813.6
35718,7109,2025-08-10,20903.1
35719,8439,2025-12-17,35281.18
35720,1083,2025-01-12,24343.55
35721,9674,2024-12-29,33028.8
35722,11,2026-01-14,6141.15
35723,2007,2025-10-07,21884.26
35724,3530,2026-05-09,42258.41
35725,2293,2024-11-02,44687.98
35726,945,2024-07-17,269.76
35727,8627,2025-10-09,8600.81
35728,6249,2025-03-10,34720.18
35729,2290,2024-05-28,9597.73
35730,3344,2025-02-13,9644.96
35731,2567,2025-01-13,7830.63
35732,1760,2024-07-07,17725.77
35733,5164,2025-08-25,19330.83
35734,3876,2024-11-12,27893.63
35735,2229,2024-08-08,7254.58
35736,8460,2026-02-28,47238.4
35737,7020,2025-12-06,36021.64
35738,4478,2026-01-16,41572.98
35739,5918,2025-04-30,10470.31
35740,515,2024-10-30,12865.98
35741,1744,2024-12-16,6231.76
35742,9122,2025-10-17,34427.75
35743,7857,2026-01-04,17299.41
35744,1449,2024-09-01,42139.05
35745,3888,2024-07-24,28824.41
35746,199,2025-11-19,17643.46
35747,1781,2026-04-03,46493.69
35748,4901,2025-10-18,43549.58
35749,4423,2026-05-01,31458.63
35750,9906,2026-05-10,38659.31
35751,5714,2025-05-20,43326.94
35752,5744,2025-03-15,17029.5
35753,3505,2024-08-24,18452.77
35754,7673,2025-05-09,45140.52
35755,2568,2024-06-17,25215.56
35756,9122,2025-09-06,3181.77
35757,4626,2024-07-23,45246.41
35758,7091,2025-08-15,32396.82
35759,5353,2026-02-01,26327.02
35760,1420,2024-05-25,8678.96
35761,9523,2026-04-20,760.89
35762,2558,2025-08-22,7902.07
35763,7871,2025-01-12,3683.86
35764,424,2025-04-28,19625.45
35765,150,2024-09-04,10355.55
35766,9706,2025-06-02,1727.69
35767,8096,2025-10-14,33231.56
35768,139,2026-02-18,32863.1
35769,7066,2025-08-03,10673.38
35770,1871,2026-02-20,26521.95
35771,2062,2025-10-26,5355.48
35772,8121,2025-05-18,39172.49
35773,8182,2025-03-23,7657.16
35774,4281,2025-09-24,23546.13
35775,5697,2025-10-12,22619.97
35776,743,2025-11-22,12267.75
35777,6425,2025-09-18,43932.26
35778,4182,2026-03-09,6356.17
35779,8269,2024-06-02,22413.12
35780,1992,2025-04-19,36077.95
35781,5257,2025-07-12,22004.42
35782,3706,2025-11-02,21777.42
35783,1017,2024-07-14,30758.9
35784,8289,2026-01-12,45584.89
35785,995,2024-12-31,39695.28
35786,9747,2025-11-11,43009.96
35787,6942,2025-08-11,29073.64
35788,9225,2024-11-20,42241.73
35789,8275,2026-04-26,38139.58
35790,9728,2025-03-11,26917.68
35791,4526,2024-10-13,22372.82
35792,5210,2025-10-11,35348.49
35793,513,2026-05-09,37652.9
35794,1923,2025-12-07,29220.13
35795,1698,2025-06-19,7637.32
35796,1915,2025-12-16,28801.38
35797,4754,2025-04-11,13497.47
35798,6817,2024-08-07,30567.69
35799,8839,2025-05-29,39389.53
35800,798,2025-12-18,10142.57
35801,8269,2026-01-21,24500.29
35802,6225,2025-04-28,31896.59
35803,6698,2025-09-16,24795.74
35804,8934,2025-06-03,49410.67
35805,1226,2024-10-03,41479.74
35806,5567,2025-06-08,37538.25
35807,9157,2024-12-26,20223.98
35808,5923,2024-06-23,25281.22
35809,5037,2026-03-10,35494.91
35810,8504,2024-12-17,30216.56
35811,2647,2025-11-23,43845.02
35812,7685,2025-05-28,45500.26
35813,2732,2025-01-08,16583.67
35814,8825,2024-07-21,20276.45
35815,4695,2025-04-01,21192.34
35816,5546,2026-01-12,22013.08
35817,3682,2025-01-27,25119.66
35818,415,2024-11-06,38186.5
35819,9735,2025-10-01,1684.25
35820,8964,2025-06-23,3874.55
35821,4480,2025-08-20,6259.77
35822,7200,2024-09-16,35686.93
35823,8679,2025-04-11,38874.11
35824,9972,2025-11-21,43727.34
35825,7533,2025-03-24,24234.8
35826,6408,2025-05-25,29883.96
35827,7310,2026-02-21,17143.02
35828,8222,2026-03-27,15190.11
35829,8322,2024-08-10,45765.44
35830,7946,2026-04-11,27773.45
35831,5190,2026-04-26,26747.18
35832,4215,2024-06-03,9551.64
35833,2375,2025-03-12,5180.27
35834,3984,2025-06-23,16013.01
35835,208,2026-03-12,48642.83
35836,8140,2026-04-14,47075.7
35837,9174,2025-10-08,36431.59
35838,4303,2024-09-04,25653.33
35839,6912,2024-09-12,5359.47
35840,6691,2025-09-15,20200.46
35841,112,2025-12-07,27073.49
35842,7154,2025-10-27,665.44
35843,4710,2024-09-20,12551.59
35844,5041,2025-01-01,6845.08
35845,1410,2024-10-04,3010.22
35846,8898,2024-07-06,6049.78
35847,5873,2026-01-27,29889.88
35848,8133,2025-10-19,25086.58
35849,6276,2026-03-21,41843.8
35850,6994,2024-12-07,36906.39
35851,4200,2025-02-03,30768.6
35852,2601,2024-05-28,43680.4
35853,4858,2025-03-03,47756.3
35854,7807,2025-09-05,3690.94
35855,6806,2024-06-11,17745.21
35856,7499,2024-10-24,38767.18
35857,5040,2024-11-06,33440.71
35858,9040,2024-06-22,12124.38
35859,2944,2025-02-22,24252.81
35860,8068,2024-05-22,45463.52
35861,8361,2024-11-30,18038.03
35862,6701,2026-03-12,12378.9
35863,985,2024-09-22,40475.07
35864,1108,2025-11-05,43026.73
35865,8299,2024-11-06,29032.12
35866,7433,2024-06-27,4314.54
35867,4343,2024-07-31,33720.13
35868,1554,2024-06-16,38767.51
35869,2003,2025-05-14,714.38
35870,8105,2026-03-19,21069.93
35871,498,2025-05-30,9249.16
35872,4950,2026-04-12,35814.65
35873,1422,2026-01-22,17725.49
35874,3475,2025-08-29,14556.22
35875,5981,2026-02-14,1989.89
35876,4374,2025-10-15,7143.31
35877,8734,2025-03-06,45651.17
35878,7311,2025-11-25,32685.77
35879,8981,2025-01-23,40505.98
35880,8548,2024-09-21,15615.87
35881,5644,2024-11-15,47600.18
35882,9419,2025-09-11,27654.52
35883,8442,2025-03-20,30295.72
35884,6179,2026-04-03,7315.91
35885,532,2024-10-21,46189.22
35886,8751,2025-09-09,16910.85
35887,1620,2024-06-26,31952.56
35888,1292,2025-09-15,27558.09
35889,3125,2025-07-23,34845.9
35890,4881,2024-07-09,43454.37
35891,4114,2025-01-11,44698.48
35892,9320,2024-11-01,48087.17
35893,3912,2024-11-19,5055.04
35894,7160,2025-06-28,39624.52
35895,1108,2025-07-14,12311.24
35896,5428,2025-08-31,2251.29
35897,5271,2025-08-19,20848.97
35898,6497,2025-01-03,3346.48
35899,1688,2025-03-11,26515.37
35900,5988,2026-04-26,1754.97
35901,4472,2025-11-27,16221.6
35902,5682,2025-06-26,24055.37
35903,3476,2025-03-10,30716.13
35904,2578,2025-03-09,29138.53
35905,2533,2024-08-14,46169.14
35906,4218,2024-10-25,981.31
35907,6938,2025-07-29,6883.81
35908,2030,2025-04-18,30794.91
35909,9336,2025-06-11,26220.32
35910,5959,2025-09-25,1954.8
35911,5419,2024-07-25,49941.73
35912,6191,2025-04-28,23932.93
35913,7765,2025-09-14,17755.52
35914,9940,2026-01-09,43376.21
35915,4820,2025-05-24,21190.32
35916,5920,2024-06-15,19843.45
35917,8410,2024-12-20,46645.65
35918,2811,2026-03-18,2575.92
35919,3416,2025-01-13,26716.61
35920,5953,2026-02-18,20995.51
35921,5434,2026-02-05,4737.85
35922,1717,2025-07-19,19627.53
35923,7898,2025-07-07,46506.44
35924,290,2024-06-27,33713.5
35925,4698,2025-08-06,8281.55
35926,610,2025-03-22,14616.44
35927,2354,2026-01-03,22181.98
35928,7646,2025-01-27,11379.17
35929,536,2025-09-07,49283.37
35930,3292,2025-11-09,2790.45
35931,3758,2025-03-14,34326.59
35932,8949,2025-06-06,22723.51
35933,7158,2024-08-13,46184.14
35934,3850,2026-01-05,37745.96
35935,8070,2026-02-21,28970.34
35936,8546,2025-12-18,9831.04
35937,4831,2025-04-01,599.59
35938,4331,2026-04-03,44693.65
35939,8498,2025-10-12,7837.19
35940,5230,2025-04-18,45679.2
35941,2996,2026-05-03,17130.33
35942,6971,2024-05-30,39544.6
35943,2215,2025-07-13,33281.61
35944,9402,2024-09-15,8936.41
35945,276,2025-07-08,39824.96
35946,6154,2025-06-27,24170.55
35947,6554,2024-06-30,31661.32
35948,8339,2026-01-19,49248.88
35949,3549,2026-02-07,46793.81
35950,6973,2024-12-12,24672.64
35951,852,2025-06-10,25731.93
35952,4524,2025-03-10,16385.68
35953,8680,2025-01-14,32698.51
35954,1554,2025-12-19,31222.7
35955,1762,2025-01-18,35841.74
35956,8776,2026-05-04,42171.52
35957,6800,2024-10-03,30840.64
35958,4311,2025-06-30,3249.24
35959,4606,2025-01-01,8495.09
35960,8703,2024-10-17,11497.76
35961,7757,2025-09-18,5948.49
35962,3814,2025-03-27,16575.71
35963,5892,2025-12-11,8788.16
35964,6889,2025-05-24,29843.1
35965,6195,2026-05-11,41326.34
35966,8148,2026-01-23,8728.74
35967,3203,2026-04-10,28787.35
35968,343,2025-07-29,33563.99
35969,7746,2025-08-09,8815.23
35970,1424,2026-03-20,38565.65
35971,8338,2025-06-03,12870.52
35972,4558,2024-07-06,5695.47
35973,9108,2024-09-07,29673.68
35974,6648,2024-09-01,42689.2
35975,1912,2026-02-03,12516.19
35976,1340,2025-09-28,34228.36
35977,2247,2025-04-02,42303.28
35978,6447,2025-01-18,14857.41
35979,2952,2025-09-10,38565.71
35980,498,2025-03-11,18454.62
35981,791,2024-12-26,11812.75
35982,8202,2024-08-16,4357.35
35983,3099,2026-05-09,26896.55
35984,8185,2025-05-23,39391.84
35985,2817,2025-10-02,18114.28
35986,327,2025-11-27,13486.45
35987,883,2024-06-29,27349.3
35988,1672,2025-06-21,2965.78
35989,5003,2024-06-10,40718.14
35990,8930,2025-09-16,41574.66
35991,2175,2024-07-16,28742.06
35992,5236,2025-11-23,36848.64
35993,924,2024-12-29,13552.86
35994,4267,2026-05-03,21482.32
35995,8113,2026-04-10,20049.18
35996,2825,2025-01-20,49350.8
35997,5108,2024-06-09,41808.26
35998,6870,2025-01-14,12184.88
35999,5721,2025-01-21,42129.31
36000,9346,2025-08-06,18037.84
36001,2071,2024-06-21,31962.4
36002,7347,2026-01-06,18338.69
36003,6545,2024-09-23,951.7
36004,4601,2025-10-17,41595.8
36005,921,2024-06-28,16875.47
36006,6092,2025-01-03,12276.04
36007,3483,2026-04-12,24692.6
36008,6473,2025-06-06,2030.75
36009,1444,2025-05-07,43737.73
36010,2802,2026-05-10,25040.09
36011,1776,2025-02-08,23292.21
36012,8221,2025-10-04,1664.3
36013,2293,2025-08-18,29094.75
36014,3704,2025-06-14,36614.11
36015,826,2024-05-25,5866.92
36016,7712,2024-09-22,39498.25
36017,3742,2025-04-17,4839.99
36018,8331,2025-01-24,43952.8
36019,4453,2025-06-23,39700.64
36020,2260,2025-12-14,38317.64
36021,1163,2025-05-01,49569.7
36022,3440,2024-07-29,35360.01
36023,2534,2025-07-22,218.0
36024,5613,2025-09-20,9728.0
36025,9552,2024-07-13,11900.19
36026,7931,2026-01-31,40328.63
36027,2226,2026-05-09,18800.5
36028,3673,2024-07-09,21088.73
36029,2161,2025-01-18,21084.17
36030,8475,2025-01-04,1017.49
36031,9332,2024-09-02,2533.17
36032,1798,2024-10-18,15687.88
36033,9383,2025-07-17,1646.61
36034,1245,2026-02-05,44344.12
36035,7070,2024-06-14,33891.19
36036,7894,2025-12-30,49450.29
36037,4409,2026-05-14,45938.04
36038,1931,2025-11-25,16411.1
36039,2519,2025-09-27,456.01
36040,48,2024-10-10,46803.66
36041,134,2024-08-12,8402.42
36042,5676,2026-05-15,8790.06
36043,2365,2025-08-10,48590.57
36044,3510,2024-09-10,2822.47
36045,7154,2025-10-16,28395.64
36046,4095,2025-03-29,3955.37
36047,2538,2024-11-07,19448.14
36048,7997,2026-04-04,13888.75
36049,5985,2025-04-18,38050.59
36050,2472,2026-04-23,19990.53
36051,2435,2025-11-18,46850.21
36052,5022,2025-12-31,11632.03
36053,4336,2025-03-11,19019.09
36054,3523,2024-11-07,14712.47
36055,2306,2025-04-26,45216.54
36056,5288,2025-06-01,47676.42
36057,664,2024-11-03,9596.04
36058,5682,2024-11-01,489.3
36059,7444,2025-11-01,23820.4
36060,5945,2025-07-19,34585.78
36061,7775,2025-11-09,6141.69
36062,4850,2026-01-23,39718.12
36063,4201,2024-11-14,14825.65
36064,7098,2025-03-11,23309.01
36065,5023,2025-02-22,36949.73
36066,3493,2025-06-15,2405.44
36067,5469,2025-08-01,38144.25
36068,7940,2025-03-18,30225.79
36069,9146,2025-10-14,31878.3
36070,1674,2026-02-26,18162.73
36071,1343,2025-03-28,27748.57
36072,8432,2025-06-12,29941.04
36073,6571,2025-04-21,35516.59
36074,3050,2025-09-19,383.41
36075,6284,2025-11-06,41519.29
36076,4248,2024-08-14,40712.41
36077,6575,2025-01-15,20712.16
36078,9656,2025-07-07,22104.71
36079,5332,2024-09-26,40448.85
36080,400,2024-12-20,31920.61
36081,1938,2026-01-11,7949.16
36082,8374,2024-06-07,20918.07
36083,1075,2025-08-27,11368.97
36084,2574,2025-08-10,29945.23
36085,2398,2025-08-05,4442.71
36086,9274,2025-11-28,40008.76
36087,419,2025-02-09,12007.7
36088,9353,2024-09-08,9187.74
36089,640,2025-07-30,5560.43
36090,2085,2024-12-22,32642.79
36091,4590,2025-07-13,1503.72
36092,359,2025-04-18,35255.88
36093,1804,2026-04-13,40333.67
36094,5205,2025-11-24,48634.85
36095,7890,2026-04-15,39190.81
36096,539,2025-10-24,18880.98
36097,4440,2024-08-09,49712.96
36098,6889,2025-03-06,2810.69
36099,9906,2025-09-17,20769.24
36100,866,2025-04-22,37150.3
36101,6029,2025-01-25,1182.94
36102,8968,2024-12-20,14813.15
36103,4672,2025-11-07,8463.72
36104,1036,2024-07-17,9744.15
36105,8553,2026-03-29,44192.68
36106,2820,2024-07-17,22070.99
36107,8488,2025-05-30,14448.67
36108,1427,2026-05-10,33248.2
36109,5495,2025-10-27,29040.83
36110,693,2025-03-21,18423.7
36111,7594,2025-06-13,4363.96
36112,1068,2025-08-23,16922.84
36113,1133,2024-09-21,7642.83
36114,9314,2025-06-28,35696.39
36115,7613,2025-03-08,43200.79
36116,9434,2025-05-24,31239.84
36117,947,2026-01-20,30945.04
36118,1616,2025-01-03,41813.07
36119,8255,2026-05-08,34735.5
36120,5716,2024-11-26,33916.71
36121,6070,2025-10-01,17459.0
36122,394,2026-01-12,19748.88
36123,9719,2026-02-16,6188.91
36124,7535,2026-03-25,26393.48
36125,9694,2024-05-23,47199.52
36126,7423,2025-12-06,26179.69
36127,6203,2025-09-24,35186.72
36128,520,2026-03-26,42213.5
36129,389,2025-08-04,26252.96
36130,588,2026-03-03,40379.96
36131,3498,2024-08-14,5855.77
36132,7670,2025-11-30,40802.02
36133,2572,2025-09-29,27736.52
36134,8472,2025-02-28,12538.79
36135,6709,2024-05-24,23919.81
36136,8997,2026-05-21,5383.9
36137,8267,2025-07-22,43301.88
36138,2986,2026-01-21,5754.96
36139,710,2024-07-31,3427.9
36140,3663,2025-06-11,8207.85
36141,4631,2026-03-04,13228.41
36142,1431,2024-07-30,7944.98
36143,4992,2024-07-28,35115.77
36144,5068,2026-03-01,25087.48
36145,8839,2026-03-12,49700.63
36146,2039,2026-03-11,44353.13
36147,4134,2026-04-28,48311.04
36148,5352,2025-03-17,22036.06
36149,2216,2024-12-14,3810.72
36150,3357,2025-05-29,33672.47
36151,103,2026-05-16,10274.17
36152,8337,2024-12-10,3810.32
36153,8947,2025-04-13,37079.5
36154,6804,2025-07-30,44795.52
36155,4462,2026-02-05,44250.5
36156,6297,2025-01-26,13258.52
36157,6566,2025-12-27,28710.88
36158,6463,2024-08-21,46110.63
36159,83,2024-05-31,34151.42
36160,9504,2024-12-17,20174.14
36161,7964,2024-12-16,16126.71
36162,5991,2026-03-24,45244.35
36163,5753,2025-12-22,15942.21
36164,6223,2025-02-02,2769.89
36165,3669,2025-12-27,17659.0
36166,1616,2026-04-16,37039.81
36167,4247,2025-09-09,345.23
36168,2063,2025-01-12,12782.9
36169,8972,2024-06-08,44649.77
36170,7556,2025-01-19,32511.5
36171,1059,2024-06-26,39772.83
36172,2399,2025-06-02,46663.66
36173,2331,2025-01-31,20225.52
36174,1760,2024-08-13,45327.18
36175,428,2025-04-14,23129.17
36176,5378,2026-04-19,19408.93
36177,5030,2024-07-14,10394.19
36178,3877,2025-12-10,43854.22
36179,2117,2025-06-10,5756.43
36180,560,2024-08-24,33637.95
36181,5442,2025-03-19,22651.55
36182,9578,2024-12-09,26659.66
36183,2618,2024-09-25,42868.56
36184,590,2024-12-11,33266.86
36185,499,2025-09-07,26165.13
36186,6348,2024-10-22,41429.72
36187,7905,2026-01-06,4483.61
36188,9722,2026-02-17,8200.41
36189,9831,2026-01-15,46882.41
36190,9325,2025-05-06,48244.01
36191,7433,2026-04-26,23559.42
36192,5957,2026-02-19,19095.96
36193,4484,2025-10-09,47755.42
36194,8608,2025-09-28,21152.33
36195,4997,2025-01-16,709.55
36196,1592,2025-10-27,3276.2
36197,4408,2025-07-10,3284.87
36198,3884,2024-07-23,38752.23
36199,1608,2025-06-10,32532.99
36200,3725,2024-11-02,36818.06
36201,7556,2025-01-18,15927.9
36202,9908,2024-07-01,42803.81
36203,203,2025-12-04,39079.21
36204,3855,2025-05-24,36167.64
36205,8302,2024-07-10,35509.42
36206,769,2025-01-15,43670.12
36207,139,2024-07-29,27692.47
36208,221,2025-12-17,47967.44
36209,7357,2025-11-06,42604.84
36210,9053,2025-09-10,3848.52
36211,3928,2025-07-11,21115.17
36212,2388,2024-07-26,14079.97
36213,2526,2024-07-13,13634.61
36214,5055,2025-01-28,34456.15
36215,9638,2025-09-22,15217.55
36216,6957,2025-04-19,33073.54
36217,1610,2024-09-02,49337.67
36218,5444,2025-05-18,3578.87
36219,199,2025-05-26,6193.02
36220,5985,2026-02-22,43938.87
36221,9353,2026-02-18,23704.03
36222,1370,2026-03-08,43894.74
36223,3572,2026-05-17,32978.02
36224,489,2025-05-10,47137.18
36225,3541,2025-02-16,7310.24
36226,9057,2026-02-26,45487.73
36227,2181,2025-02-02,26455.65
36228,3329,2025-05-22,6433.78
36229,3635,2025-02-15,47621.36
36230,656,2026-04-11,3216.11
36231,5987,2026-03-11,21328.9
36232,9572,2024-11-16,49640.19
36233,236,2026-03-15,14763.23
36234,989,2026-04-09,37142.95
36235,1383,2026-02-13,39850.06
36236,9007,2025-05-30,21194.19
36237,9882,2024-12-28,25609.54
36238,5630,2024-11-20,20076.54
36239,2487,2024-08-19,11293.36
36240,1666,2025-08-21,40354.03
36241,3987,2025-03-19,47076.27
36242,8187,2026-03-13,40466.55
36243,1824,2025-03-07,4980.04
36244,5829,2025-02-08,35114.49
36245,5431,2024-06-20,30707.74
36246,5337,2024-06-29,11979.49
36247,4089,2025-06-16,45975.56
36248,611,2025-12-25,21186.22
36249,9528,2025-01-14,15998.25
36250,3869,2025-02-03,3325.02
36251,4326,2026-05-18,37702.9
36252,4436,2024-07-02,14402.55
36253,2164,2024-11-17,12930.32
36254,8263,2026-01-07,9497.41
36255,1750,2025-05-04,46279.04
36256,4946,2025-07-08,5017.62
36257,5173,2024-08-01,21714.44
36258,342,2024-06-19,43323.13
36259,4684,2025-01-25,29066.36
36260,3832,2024-06-23,15792.22
36261,2380,2025-07-14,21564.39
36262,6106,2026-01-03,38978.49
36263,3870,2026-01-15,32314.15
36264,6069,2024-11-04,14470.83
36265,2440,2024-09-05,4896.81
36266,7907,2024-08-01,44094.39
36267,7858,2024-11-21,23842.67
36268,5430,2024-07-18,49970.58
36269,472,2025-11-27,32697.89
36270,8060,2026-05-17,46574.28
36271,3766,2025-03-19,32128.85
36272,7827,2025-10-15,14600.98
36273,7913,2025-02-04,21322.07
36274,8846,2024-11-30,44251.42
36275,462,2024-08-21,12180.77
36276,1174,2026-04-08,5348.79
36277,1668,2025-09-12,34211.45
36278,3322,2026-03-19,47329.31
36279,8832,2025-02-13,27211.76
36280,4370,2025-05-01,42406.7
36281,8674,2025-01-30,2371.1
36282,8274,2025-03-16,24228.18
36283,4127,2024-12-05,21468.95
36284,2794,2025-12-11,41796.97
36285,9300,2025-04-16,37495.55
36286,6186,2025-05-26,22698.17
36287,3786,2024-08-26,18849.47
36288,251,2025-04-06,5662.65
36289,1621,2024-10-03,40056.34
36290,9911,2025-11-11,26391.71
36291,8458,2025-07-13,49197.92
36292,22,2024-10-01,13787.05
36293,2124,2025-02-16,34805.43
36294,1511,2025-04-11,16203.26
36295,3853,2026-01-25,42947.44
36296,4776,2025-01-27,13987.67
36297,7009,2025-05-19,14245.68
36298,3423,2025-08-23,15391.45
36299,8432,2025-05-05,24965.63
36300,8243,2024-10-09,11982.08
36301,3008,2026-02-27,35136.51
36302,8668,2026-01-01,18618.86
36303,157,2024-08-29,32754.14
36304,6343,2026-02-23,32686.2
36305,7599,2025-01-02,30474.45
36306,4762,2025-06-15,12505.61
36307,2020,2025-11-30,37976.92
36308,5238,2024-06-14,23942.99
36309,9879,2024-11-27,4779.58
36310,7924,2026-05-15,21385.91
36311,4171,2024-08-03,38611.08
36312,5048,2025-09-22,7896.21
36313,2415,2024-06-10,47563.18
36314,2156,2024-11-15,41850.49
36315,3758,2024-06-25,3917.51
36316,93,2024-11-07,40451.67
36317,6244,2025-11-14,35149.12
36318,8863,2024-06-10,39871.23
36319,2144,2024-11-05,16056.52
36320,8424,2024-08-29,12780.24
36321,5972,2025-03-16,304.44
36322,1603,2025-11-08,28219.1
36323,2952,2025-04-07,23741.04
36324,9965,2024-10-02,4222.06
36325,1311,2025-02-03,37406.93
36326,7968,2025-11-23,25965.15
36327,6247,2025-11-26,31106.79
36328,159,2024-07-03,27894.74
36329,3779,2026-02-02,34856.91
36330,1587,2024-10-05,13506.42
36331,378,2024-12-26,990.69
36332,3296,2025-02-13,31045.66
36333,8906,2024-12-31,8540.68
36334,8930,2026-01-30,1160.18
36335,2501,2025-05-22,36240.56
36336,1864,2025-04-18,32894.38
36337,7889,2024-11-22,17779.99
36338,492,2024-12-11,29988.25
36339,8114,2025-04-10,24206.32
36340,7502,2024-12-19,28568.81
36341,9722,2026-04-30,25159.29
36342,7411,2024-10-29,26578.82
36343,7732,2025-04-24,22400.94
36344,946,2026-01-02,7750.62
36345,8894,2024-10-20,19971.2
36346,2485,2025-08-13,2576.4
36347,2756,2024-11-25,47321.68
36348,7629,2025-05-30,37076.42
36349,7818,2025-02-01,30356.54
36350,3034,2026-05-14,31791.79
36351,390,2024-11-07,8678.37
36352,7835,2025-02-28,3940.54
36353,9436,2025-12-27,47001.41
36354,3348,2025-02-17,4832.98
36355,12,2025-04-14,29881.67
36356,9709,2025-01-11,43105.6
36357,1621,2025-12-10,1858.16
36358,9950,2024-07-18,34530.89
36359,8241,2025-10-09,36211.38
36360,9908,2026-01-30,44942.61
36361,6154,2026-03-21,41477.33
36362,8179,2025-06-10,39483.15
36363,8453,2025-07-18,8957.34
36364,8512,2025-04-01,24449.59
36365,1928,2026-02-06,32339.43
36366,6814,2024-08-30,44633.67
36367,2833,2025-03-21,1393.9
36368,6979,2026-05-18,48856.02
36369,4117,2026-04-02,49845.0
36370,16,2026-01-27,37281.87
36371,3867,2025-01-30,2790.88
36372,2346,2026-04-22,25164.89
36373,9133,2024-07-27,10149.08
36374,8451,2025-05-25,38130.7
36375,1064,2024-10-31,7589.64
36376,276,2024-06-19,33420.34
36377,2567,2025-07-14,5975.72
36378,4923,2026-03-07,46833.9
36379,1931,2026-04-15,16678.63
36380,3583,2025-12-27,7063.26
36381,1332,2025-09-06,27765.06
36382,8067,2025-05-02,38947.49
36383,9749,2025-11-25,44049.61
36384,480,2025-01-24,10562.4
36385,4510,2024-06-14,47782.99
36386,3047,2026-03-31,9350.31
36387,1489,2025-12-18,19569.71
36388,8153,2024-12-21,24968.62
36389,2093,2025-06-16,17376.19
36390,830,2025-03-07,41245.74
36391,7656,2025-06-05,35451.35
36392,2701,2025-10-05,10788.06
36393,8336,2026-04-05,42580.5
36394,4931,2025-05-13,47149.46
36395,2805,2025-05-26,44606.8
36396,7991,2024-06-03,6251.99
36397,6337,2026-03-29,8825.67
36398,8976,2024-10-16,23078.63
36399,6017,2024-06-29,5894.75
36400,4274,2024-10-12,48249.76
36401,6462,2025-08-17,4687.25
36402,7559,2024-08-20,14035.5
36403,2199,2025-01-08,8806.0
36404,8803,2024-06-12,32670.22
36405,8733,2024-11-15,24778.75
36406,7376,2025-11-28,7284.3
36407,7890,2025-05-07,15845.86
36408,413,2025-12-16,24645.7
36409,7257,2025-05-02,35006.93
36410,5869,2026-04-13,43159.6
36411,9976,2025-01-26,9076.92
36412,5378,2025-05-29,39239.52
36413,9920,2025-03-28,33844.08
36414,5728,2024-10-22,15544.97
36415,1428,2025-04-29,7637.95
36416,3511,2025-07-19,30499.16
36417,1638,2025-02-11,9338.28
36418,4577,2025-11-08,22020.42
36419,8372,2024-05-22,11999.15
36420,3397,2026-04-12,24109.3
36421,4678,2025-12-23,5685.47
36422,5526,2025-06-13,32509.2
36423,7123,2024-09-01,22821.68
36424,1643,2025-08-23,30918.91
36425,1295,2024-11-02,30860.53
36426,9775,2024-11-27,7259.35
36427,3537,2025-04-29,2615.67
36428,7788,2024-11-13,42985.55
36429,8556,2024-08-13,16531.39
36430,2117,2024-07-23,28372.09
36431,2562,2026-01-25,33188.13
36432,6040,2024-08-14,42361.07
36433,7401,2025-06-28,16567.37
36434,7869,2025-11-26,47620.92
36435,6266,2024-08-04,45200.27
36436,2543,2025-08-02,40356.08
36437,6721,2024-07-09,209.07
36438,4021,2025-03-13,38327.67
36439,884,2026-04-23,18270.39
36440,1173,2026-04-30,34485.45
36441,9977,2026-01-02,36985.65
36442,7039,2024-05-24,27415.15
36443,5596,2024-11-27,24769.08
36444,4675,2024-07-03,40056.26
36445,7739,2024-09-15,35336.05
36446,8305,2024-09-02,11264.5
36447,6689,2025-10-15,14839.63
36448,6543,2025-12-14,39206.76
36449,8984,2024-07-20,24479.32
36450,1316,2025-05-26,23070.58
36451,3234,2024-07-13,17476.97
36452,51,2026-02-05,7533.21
36453,144,2025-05-25,26076.52
36454,3688,2025-01-26,31379.21
36455,5802,2024-08-20,21171.55
36456,5253,2025-09-03,34082.66
36457,5619,2026-03-11,45233.51
36458,4486,2024-10-20,6470.22
36459,7338,2025-05-09,7514.55
36460,8152,2026-02-13,12043.73
36461,8117,2025-03-10,5273.07
36462,3731,2025-12-02,33019.27
36463,8941,2025-10-15,31868.44
36464,9067,2025-08-15,12045.05
36465,2945,2026-04-10,10453.11
36466,4804,2024-12-06,5434.55
36467,1209,2025-01-09,23823.66
36468,3734,2025-03-27,9467.42
36469,214,2024-12-20,47282.4
36470,6567,2024-09-29,33852.2
36471,1819,2024-07-06,8988.19
36472,3495,2026-05-18,13080.68
36473,486,2024-08-21,48719.86
36474,7545,2024-10-06,14018.08
36475,3016,2025-02-26,26311.02
36476,3480,2024-12-18,38832.2
36477,6930,2025-04-12,14488.49
36478,6415,2024-07-31,36611.84
36479,5217,2025-07-21,5269.02
36480,4938,2025-09-14,10635.35
36481,3119,2025-05-29,41156.52
36482,664,2026-02-06,6392.49
36483,1024,2025-01-09,11484.55
36484,6317,2025-03-30,8589.35
36485,4443,2025-07-25,1765.66
36486,237,2025-08-31,24256.38
36487,6687,2024-11-13,12538.63
36488,3344,2025-11-27,37655.19
36489,6551,2024-09-10,44335.58
36490,2126,2026-04-15,43019.31
36491,7959,2024-06-17,23778.14
36492,3218,2025-09-30,47062.36
36493,1956,2025-07-27,37868.99
36494,6156,2025-11-20,36005.0
36495,7928,2025-05-22,15289.88
36496,229,2025-05-14,29279.86
